row_name,k,ratio_Time_sta,Cind,Distribution,ratio_the_dyn_YD_sta,ratio_YD_dyn_YD_sta
5460,6,0.996424019,1.00178833,Uniform,0.999526775,0.999212835
5461,6,0.990700872,1.00178833,Uniform,0.999526775,0.999212835
5462,6,0.9808332,1.00178833,Uniform,0.999526775,0.999212835
5463,6,1.004655896,1.00178833,Uniform,0.999526775,0.999212835
5464,6,1.008593519,1.00178833,Uniform,0.999526775,0.999212835
5465,6,1.000113559,1.00178833,Uniform,0.999526775,0.999212835
5466,6,1.045550418,1.00178833,Uniform,0.999526775,0.999212835
5467,6,0.99495592,1.00178833,Uniform,0.999526775,0.999212835
5468,6,0.958960413,1.00178833,Uniform,0.999526775,0.999212835
5469,6,0.998997218,1.00178833,Uniform,0.999526775,0.999212835
5470,6,1.010183005,1.00178833,Uniform,0.999526775,0.999212835
5471,6,1.019134065,1.00178833,Uniform,0.999526775,0.999212835
5472,6,1.013408191,1.00178833,Uniform,0.999526775,0.999212835
5473,6,0.973916689,1.00178833,Uniform,0.999526775,0.999212835
5474,6,1.004284686,1.00178833,Uniform,0.999526775,0.999212835
5475,6,0.99424586,1.00178833,Uniform,0.999526775,0.999212835
5476,6,1.013789116,1.00178833,Uniform,0.999526775,0.999212835
5477,6,1.028340041,1.00178833,Uniform,0.999526775,0.999212835
5478,6,1.006696806,1.00178833,Uniform,0.999526775,0.999212835
5479,6,0.989884831,1.00178833,Uniform,0.999526775,0.999212835
5480,6,0.987614928,1.00178833,Uniform,0.999526775,0.999212835
5481,6,1.001619969,1.00178833,Uniform,0.999526775,0.999212835
5482,6,1.018478628,1.00178833,Uniform,0.999526775,0.999212835
5483,6,1.00816326,1.00178833,Uniform,0.999526775,0.999212835
5484,6,1.009488301,1.00178833,Uniform,0.999526775,0.999212835
5485,6,1.000147377,1.00178833,Uniform,0.999526775,0.999212835
5486,6,0.99842047,1.00178833,Uniform,0.999526775,0.999212835
5487,6,1.005944867,1.00178833,Uniform,0.999526775,0.999212835
5488,6,1.003861122,1.00178833,Uniform,0.999526775,0.999212835
5489,6,1.011921391,1.00178833,Uniform,0.999526775,0.999212835
5490,6,0.992493521,1.00178833,Uniform,0.999526775,0.999212835
5491,6,0.984654749,1.00178833,Uniform,0.999526775,0.999212835
5492,6,1.012610975,1.00178833,Uniform,0.999526775,0.999212835
5493,6,0.995790395,1.00178833,Uniform,0.999526775,0.999212835
5494,6,0.995953434,1.00178833,Uniform,0.999526775,0.999212835
5495,6,1.017776493,1.00178833,Uniform,0.999526775,0.999212835
5496,6,1.041946912,1.00178833,Uniform,0.999526775,0.999212835
5497,6,1.023913617,1.00178833,Uniform,0.999526775,0.999212835
5498,6,0.998180606,1.00178833,Uniform,0.999526775,0.999212835
5499,6,0.991220373,1.00178833,Uniform,0.999526775,0.999212835
5500,6,0.979761372,1.00178833,Uniform,0.999526775,0.999212835
5501,6,1.017145324,1.00178833,Uniform,0.999526775,0.999212835
5502,6,0.992439512,1.00178833,Uniform,0.999526775,0.999212835
5503,6,0.954211052,1.00178833,Uniform,0.999526775,0.999212835
5504,6,0.982522052,1.00178833,Uniform,0.999526775,0.999212835
5505,6,1.004209893,1.00178833,Uniform,0.999526775,0.999212835
5506,6,1.038155552,1.00178833,Uniform,0.999526775,0.999212835
5507,6,1.002323564,1.00178833,Uniform,0.999526775,0.999212835
5508,6,1.010460386,1.00178833,Uniform,0.999526775,0.999212835
5509,6,1.005058669,1.00178833,Uniform,0.999526775,0.999212835
5510,6,1.005234849,1.00178833,Uniform,0.999526775,0.999212835
5511,6,0.983864949,1.00178833,Uniform,0.999526775,0.999212835
5512,6,1.024972546,1.00178833,Uniform,0.999526775,0.999212835
5513,6,0.981099964,1.00178833,Uniform,0.999526775,0.999212835
5514,6,1.03445645,1.00178833,Uniform,0.999526775,0.999212835
5515,6,1.004101504,1.00178833,Uniform,0.999526775,0.999212835
5516,6,1.01068727,1.00178833,Uniform,0.999526775,0.999212835
5517,6,1.02021595,1.00178833,Uniform,0.999526775,0.999212835
5518,6,1.01111458,1.00178833,Uniform,0.999526775,0.999212835
5519,6,0.973857073,1.00178833,Uniform,0.999526775,0.999212835
5520,6,1.030621859,1.00178833,Uniform,0.999526775,0.999212835
5521,6,1.016343978,1.00178833,Uniform,0.999526775,0.999212835
5522,6,1.013438945,1.00178833,Uniform,0.999526775,0.999212835
5523,6,0.986558012,1.00178833,Uniform,0.999526775,0.999212835
5524,6,1.019244934,1.00178833,Uniform,0.999526775,0.999212835
5525,6,0.994570042,1.00178833,Uniform,0.999526775,0.999212835
5526,6,0.985689194,1.00178833,Uniform,0.999526775,0.999212835
5527,6,1.009277833,1.00178833,Uniform,0.999526775,0.999212835
5528,6,0.989890907,1.00178833,Uniform,0.999526775,0.999212835
5529,6,0.995202355,1.00178833,Uniform,0.999526775,0.999212835
5530,6,0.99470917,1.00178833,Uniform,0.999526775,0.999212835
5531,6,1.019524508,1.00178833,Uniform,0.999526775,0.999212835
5532,6,0.988495025,1.00178833,Uniform,0.999526775,0.999212835
5533,6,1.015132996,1.00178833,Uniform,0.999526775,0.999212835
5534,6,0.980741889,1.00178833,Uniform,0.999526775,0.999212835
5535,6,0.993320968,1.00178833,Uniform,0.999526775,0.999212835
5536,6,0.994164524,1.00178833,Uniform,0.999526775,0.999212835
5537,6,0.981395801,1.00178833,Uniform,0.999526775,0.999212835
5538,6,1.014831455,1.00178833,Uniform,0.999526775,0.999212835
5539,6,0.980393208,1.00178833,Uniform,0.999526775,0.999212835
5540,6,1.00240297,1.00178833,Uniform,0.999526775,0.999212835
5541,6,0.973252226,1.00178833,Uniform,0.999526775,0.999212835
5542,6,0.998467117,1.00178833,Uniform,0.999526775,0.999212835
5543,6,0.985311442,1.00178833,Uniform,0.999526775,0.999212835
5544,6,1.017973953,1.00178833,Uniform,0.999526775,0.999212835
5545,6,1.00174359,1.00178833,Uniform,0.999526775,0.999212835
5546,6,0.99852674,1.00178833,Uniform,0.999526775,0.999212835
5547,6,0.999515297,1.00178833,Uniform,0.999526775,0.999212835
5548,6,1.020079852,1.00178833,Uniform,0.999526775,0.999212835
5549,6,0.981523096,1.00178833,Uniform,0.999526775,0.999212835
5550,6,1.001229419,1.00178833,Uniform,0.999526775,0.999212835
5551,6,0.976277838,1.00178833,Uniform,0.999526775,0.999212835
5552,6,0.99235113,1.00178833,Uniform,0.999526775,0.999212835
5553,6,0.988625124,1.00178833,Uniform,0.999526775,0.999212835
5554,6,1.001323279,1.00178833,Uniform,0.999526775,0.999212835
5555,6,0.998951188,1.00178833,Uniform,0.999526775,0.999212835
5556,6,0.994991035,1.00178833,Uniform,0.999526775,0.999212835
5557,6,0.997868025,1.00178833,Uniform,0.999526775,0.999212835
5558,6,0.999511018,1.00178833,Uniform,0.999526775,0.999212835
5559,6,0.960450138,1.00178833,Uniform,0.999526775,0.999212835
5560,6,0.979281315,1.00178833,Uniform,0.999526775,0.999212835
5561,6,1.028725573,1.00178833,Uniform,0.999526775,0.999212835
5562,6,1.003246963,1.00178833,Uniform,0.999526775,0.999212835
5563,6,0.985418061,1.00178833,Uniform,0.999526775,0.999212835
5564,6,1.011076575,1.00178833,Uniform,0.999526775,0.999212835
5565,6,0.993419283,1.00178833,Uniform,0.999526775,0.999212835
5566,6,0.983815134,1.00178833,Uniform,0.999526775,0.999212835
5567,6,0.950581151,1.00178833,Uniform,0.999526775,0.999212835
5568,6,1.024354263,1.00178833,Uniform,0.999526775,0.999212835
5569,6,0.974688785,1.00178833,Uniform,0.999526775,0.999212835
5570,6,0.994869628,1.00178833,Uniform,0.999526775,0.999212835
5571,6,1.010904088,1.00178833,Uniform,0.999526775,0.999212835
5572,6,1.008923192,1.00178833,Uniform,0.999526775,0.999212835
5573,6,1.019475872,1.00178833,Uniform,0.999526775,0.999212835
5574,6,0.975872488,1.00178833,Uniform,0.999526775,0.999212835
5575,6,1.008849952,1.00178833,Uniform,0.999526775,0.999212835
5576,6,1.015494469,1.00178833,Uniform,0.999526775,0.999212835
5577,6,0.987919499,1.00178833,Uniform,0.999526775,0.999212835
5578,6,1.013254079,1.00178833,Uniform,0.999526775,0.999212835
5579,6,0.982814506,1.00178833,Uniform,0.999526775,0.999212835
5580,6,1.018058011,1.00178833,Uniform,0.999526775,0.999212835
5581,6,1.023002862,1.00178833,Uniform,0.999526775,0.999212835
5582,6,0.977112857,1.00178833,Uniform,0.999526775,0.999212835
5583,6,1.00286447,1.00178833,Uniform,0.999526775,0.999212835
5584,6,0.988990764,1.00178833,Uniform,0.999526775,0.999212835
5585,6,0.986905704,1.00178833,Uniform,0.999526775,0.999212835
5586,6,0.999501238,1.00178833,Uniform,0.999526775,0.999212835
5587,6,1.025067464,1.00178833,Uniform,0.999526775,0.999212835
5588,6,1.035746444,1.00178833,Uniform,0.999526775,0.999212835
5589,6,0.981768642,1.00178833,Uniform,0.999526775,0.999212835
5590,6,1.006819492,1.00178833,Uniform,0.999526775,0.999212835
5591,6,0.990265982,1.00178833,Uniform,0.999526775,0.999212835
5592,6,1.023307672,1.00178833,Uniform,0.999526775,0.999212835
5593,6,0.98947918,1.00178833,Uniform,0.999526775,0.999212835
5594,6,1.014248859,1.00178833,Uniform,0.999526775,0.999212835
5595,6,0.98483588,1.00178833,Uniform,0.999526775,0.999212835
5596,6,0.98957372,1.00178833,Uniform,0.999526775,0.999212835
5597,6,0.984626418,1.00178833,Uniform,0.999526775,0.999212835
5598,6,0.989885216,1.00178833,Uniform,0.999526775,0.999212835
5599,6,0.968986324,1.00178833,Uniform,0.999526775,0.999212835
5600,6,1.028357654,1.00178833,Uniform,0.999526775,0.999212835
5601,6,1.006705703,1.00178833,Uniform,0.999526775,0.999212835
5602,6,1.015603035,1.00178833,Uniform,0.999526775,0.999212835
5603,6,0.965984775,1.00178833,Uniform,0.999526775,0.999212835
5604,6,0.989417078,1.00178833,Uniform,0.999526775,0.999212835
5605,6,1.006229835,1.00178833,Uniform,0.999526775,0.999212835
5606,6,0.988723976,1.00178833,Uniform,0.999526775,0.999212835
5607,6,0.972542233,1.00178833,Uniform,0.999526775,0.999212835
5608,6,1.008585254,1.00178833,Uniform,0.999526775,0.999212835
5609,6,0.988089717,1.00178833,Uniform,0.999526775,0.999212835
5610,6,1.008159562,1.00178833,Uniform,0.999526775,0.999212835
5611,6,1.032627264,1.00178833,Uniform,0.999526775,0.999212835
5612,6,1.021225243,1.00178833,Uniform,0.999526775,0.999212835
5613,6,0.984716711,1.00178833,Uniform,0.999526775,0.999212835
5614,6,0.972700223,1.00178833,Uniform,0.999526775,0.999212835
5615,6,1.038753767,1.00178833,Uniform,0.999526775,0.999212835
5616,6,0.990681091,1.00178833,Uniform,0.999526775,0.999212835
5617,6,0.965794161,1.00178833,Uniform,0.999526775,0.999212835
5618,6,0.998140573,1.00178833,Uniform,0.999526775,0.999212835
5619,6,0.996281819,1.00178833,Uniform,0.999526775,0.999212835
5620,6,0.984666148,1.00178833,Uniform,0.999526775,0.999212835
5621,6,1.020351,1.00178833,Uniform,0.999526775,0.999212835
5622,6,1.023549331,1.00178833,Uniform,0.999526775,0.999212835
5623,6,0.977027052,1.00178833,Uniform,0.999526775,0.999212835
5624,6,0.978620165,1.00178833,Uniform,0.999526775,0.999212835
5625,6,0.972806869,1.00178833,Uniform,0.999526775,0.999212835
5626,6,1.002467558,1.00178833,Uniform,0.999526775,0.999212835
5627,6,0.975226086,1.00178833,Uniform,0.999526775,0.999212835
5628,6,0.983093022,1.00178833,Uniform,0.999526775,0.999212835
5629,6,1.016574852,1.00178833,Uniform,0.999526775,0.999212835
5630,6,0.985417981,1.00178833,Uniform,0.999526775,0.999212835
5631,6,1.02560082,1.00178833,Uniform,0.999526775,0.999212835
5632,6,0.991349487,1.00178833,Uniform,0.999526775,0.999212835
5633,6,0.999862718,1.00178833,Uniform,0.999526775,0.999212835
5634,6,1.023501229,1.00178833,Uniform,0.999526775,0.999212835
5635,6,0.978838189,1.00178833,Uniform,0.999526775,0.999212835
5636,6,1.028799461,1.00178833,Uniform,0.999526775,0.999212835
5637,6,0.997836343,1.00178833,Uniform,0.999526775,0.999212835
5638,6,1.004473159,1.00178833,Uniform,0.999526775,0.999212835
5639,6,1.03080326,1.00178833,Uniform,0.999526775,0.999212835
5640,6,0.996664377,1.00178833,Uniform,0.999526775,0.999212835
5641,6,0.9940783,1.00178833,Uniform,0.999526775,0.999212835
5642,6,0.981410903,1.00178833,Uniform,0.999526775,0.999212835
5643,6,0.976369422,1.00178833,Uniform,0.999526775,0.999212835
5644,6,1.000998071,1.00178833,Uniform,0.999526775,0.999212835
5645,6,1.006114923,1.00178833,Uniform,0.999526775,0.999212835
5646,6,1.035597329,1.00178833,Uniform,0.999526775,0.999212835
5647,6,1.006090466,1.00178833,Uniform,0.999526775,0.999212835
5648,6,0.991707159,1.00178833,Uniform,0.999526775,0.999212835
5649,6,1.006413664,1.00178833,Uniform,0.999526775,0.999212835
5650,6,1.010015988,1.00178833,Uniform,0.999526775,0.999212835
5651,6,1.019228543,1.00178833,Uniform,0.999526775,0.999212835
5652,6,1.034337445,1.00178833,Uniform,0.999526775,0.999212835
5653,6,0.991718574,1.00178833,Uniform,0.999526775,0.999212835
5654,6,1.011618084,1.00178833,Uniform,0.999526775,0.999212835
5655,6,0.985768604,1.00178833,Uniform,0.999526775,0.999212835
5656,6,1.014439167,1.00178833,Uniform,0.999526775,0.999212835
5657,6,0.9850045,1.00178833,Uniform,0.999526775,0.999212835
5658,6,0.995385357,1.00178833,Uniform,0.999526775,0.999212835
5659,6,0.986554846,1.00178833,Uniform,0.999526775,0.999212835
5660,6,1.027401833,1.00178833,Uniform,0.999526775,0.999212835
5661,6,0.976866412,1.00178833,Uniform,0.999526775,0.999212835
5662,6,1.016502997,1.00178833,Uniform,0.999526775,0.999212835
5663,6,0.973479853,1.00178833,Uniform,0.999526775,0.999212835
5664,6,0.991258859,1.00178833,Uniform,0.999526775,0.999212835
5665,6,0.998375109,1.00178833,Uniform,0.999526775,0.999212835
5666,6,1.016054648,1.00178833,Uniform,0.999526775,0.999212835
5667,6,1.013473065,1.00178833,Uniform,0.999526775,0.999212835
5668,6,0.968995918,1.00178833,Uniform,0.999526775,0.999212835
5669,6,1.000176972,1.00178833,Uniform,0.999526775,0.999212835
5670,6,1.010608753,1.00178833,Uniform,0.999526775,0.999212835
5671,6,1.002218687,1.00178833,Uniform,0.999526775,0.999212835
5672,6,1.013233572,1.00178833,Uniform,0.999526775,0.999212835
5673,6,0.994481061,1.00178833,Uniform,0.999526775,0.999212835
5674,6,1.006611896,1.00178833,Uniform,0.999526775,0.999212835
5675,6,1.001519473,1.00178833,Uniform,0.999526775,0.999212835
5676,6,0.993882267,1.00178833,Uniform,0.999526775,0.999212835
5677,6,0.9926878,1.00178833,Uniform,0.999526775,0.999212835
5678,6,1.011423466,1.00178833,Uniform,0.999526775,0.999212835
5679,6,0.985100126,1.00178833,Uniform,0.999526775,0.999212835
5680,6,1.00777552,1.00178833,Uniform,0.999526775,0.999212835
5681,6,0.97246458,1.00178833,Uniform,0.999526775,0.999212835
5682,6,1.012124119,1.00178833,Uniform,0.999526775,0.999212835
5683,6,1.013422052,1.00178833,Uniform,0.999526775,0.999212835
5684,6,1.039862679,1.00178833,Uniform,0.999526775,0.999212835
5685,6,0.965851094,1.00178833,Uniform,0.999526775,0.999212835
5686,6,0.999167407,1.00178833,Uniform,0.999526775,0.999212835
5687,6,0.990995755,1.00178833,Uniform,0.999526775,0.999212835
5688,6,0.977180248,1.00178833,Uniform,0.999526775,0.999212835
5689,6,0.996170619,1.00178833,Uniform,0.999526775,0.999212835
5690,6,0.994627479,1.00178833,Uniform,0.999526775,0.999212835
5691,6,1.020400302,1.00178833,Uniform,0.999526775,0.999212835
5692,6,0.997522442,1.00178833,Uniform,0.999526775,0.999212835
5693,6,0.969540984,1.00178833,Uniform,0.999526775,0.999212835
5694,6,1.016192362,1.00178833,Uniform,0.999526775,0.999212835
5695,6,1.021045139,1.00178833,Uniform,0.999526775,0.999212835
5696,6,0.990194183,1.00178833,Uniform,0.999526775,0.999212835
5697,6,0.988188123,1.00178833,Uniform,0.999526775,0.999212835
5698,6,1.000701669,1.00178833,Uniform,0.999526775,0.999212835
5699,6,0.972415937,1.00178833,Uniform,0.999526775,0.999212835
5700,6,1.012452715,1.00178833,Uniform,0.999526775,0.999212835
5701,6,1.004179145,1.00178833,Uniform,0.999526775,0.999212835
5702,6,1.013978642,1.00178833,Uniform,0.999526775,0.999212835
5703,6,1.051703071,1.00178833,Uniform,0.999526775,0.999212835
5704,6,1.000731699,1.00178833,Uniform,0.999526775,0.999212835
5705,6,1.036554576,1.00178833,Uniform,0.999526775,0.999212835
5706,6,0.97071742,1.00178833,Uniform,0.999526775,0.999212835
5707,6,1.038243902,1.00178833,Uniform,0.999526775,0.999212835
5708,6,0.977838382,1.00178833,Uniform,0.999526775,0.999212835
5709,6,0.978199819,1.00178833,Uniform,0.999526775,0.999212835
5710,6,0.9933186,1.00178833,Uniform,0.999526775,0.999212835
5711,6,0.986424268,1.00178833,Uniform,0.999526775,0.999212835
5712,6,0.984941576,1.00178833,Uniform,0.999526775,0.999212835
5713,6,1.005920286,1.00178833,Uniform,0.999526775,0.999212835
5714,6,1.003061655,1.00178833,Uniform,0.999526775,0.999212835
5715,6,1.006242458,1.00178833,Uniform,0.999526775,0.999212835
5716,6,0.953391784,1.00178833,Uniform,0.999526775,0.999212835
5717,6,1.002211727,1.00178833,Uniform,0.999526775,0.999212835
5718,6,1.022808966,1.00178833,Uniform,0.999526775,0.999212835
5719,6,1.002725264,1.00178833,Uniform,0.999526775,0.999212835
5720,6,1.029701653,1.00178833,Uniform,0.999526775,0.999212835
5721,6,1.00499879,1.00178833,Uniform,0.999526775,0.999212835
5722,6,0.978630112,1.00178833,Uniform,0.999526775,0.999212835
5723,6,0.975299354,1.00178833,Uniform,0.999526775,0.999212835
5724,6,1.003329419,1.00178833,Uniform,0.999526775,0.999212835
5725,6,1.011322756,1.00178833,Uniform,0.999526775,0.999212835
5726,6,0.981208145,1.00178833,Uniform,0.999526775,0.999212835
5727,6,1.016364982,1.00178833,Uniform,0.999526775,0.999212835
5728,6,0.998811138,1.00178833,Uniform,0.999526775,0.999212835
5729,6,0.989820126,1.00178833,Uniform,0.999526775,0.999212835
5730,6,0.987071617,1.00178833,Uniform,0.999526775,0.999212835
5731,6,1.037423726,1.00178833,Uniform,0.999526775,0.999212835
5732,6,1.012951494,1.00178833,Uniform,0.999526775,0.999212835
5733,6,1.013854364,1.00178833,Uniform,0.999526775,0.999212835
5734,6,0.987338985,1.00178833,Uniform,0.999526775,0.999212835
5735,6,1.006592908,1.00178833,Uniform,0.999526775,0.999212835
5736,6,1.001435175,1.00178833,Uniform,0.999526775,0.999212835
5737,6,1.009474457,1.00178833,Uniform,0.999526775,0.999212835
5738,6,0.990308989,1.00178833,Uniform,0.999526775,0.999212835
5739,6,0.99035498,1.00178833,Uniform,0.999526775,0.999212835
5740,6,0.998001145,1.00178833,Uniform,0.999526775,0.999212835
5741,6,0.984293338,1.00178833,Uniform,0.999526775,0.999212835
5742,6,0.980577936,1.00178833,Uniform,0.999526775,0.999212835
5743,6,0.97166451,1.00178833,Uniform,0.999526775,0.999212835
5744,6,1.011501323,1.00178833,Uniform,0.999526775,0.999212835
5745,6,0.988331784,1.00178833,Uniform,0.999526775,0.999212835
5746,6,0.983683071,1.00178833,Uniform,0.999526775,0.999212835
5747,6,0.974998806,1.00178833,Uniform,0.999526775,0.999212835
5748,6,0.971021766,1.00178833,Uniform,0.999526775,0.999212835
5749,6,0.998229071,1.00178833,Uniform,0.999526775,0.999212835
5750,6,1.00292037,1.00178833,Uniform,0.999526775,0.999212835
5751,6,0.994825686,1.00178833,Uniform,0.999526775,0.999212835
5752,6,1.011977488,1.00178833,Uniform,0.999526775,0.999212835
5753,6,1.027769449,1.00178833,Uniform,0.999526775,0.999212835
5754,6,1.00374215,1.00178833,Uniform,0.999526775,0.999212835
5755,6,1.009397629,1.00178833,Uniform,0.999526775,0.999212835
5756,6,1.010925622,1.00178833,Uniform,0.999526775,0.999212835
5757,6,1.026319432,1.00178833,Uniform,0.999526775,0.999212835
5758,6,0.995122594,1.00178833,Uniform,0.999526775,0.999212835
5759,6,0.993472916,1.00178833,Uniform,0.999526775,0.999212835
5760,6,1.026465883,1.00178833,Uniform,0.999526775,0.999212835
5761,6,0.963630275,1.00178833,Uniform,0.999526775,0.999212835
5762,6,0.989629398,1.00178833,Uniform,0.999526775,0.999212835
5763,6,0.962726777,1.00178833,Uniform,0.999526775,0.999212835
5764,6,0.99812021,1.00178833,Uniform,0.999526775,0.999212835
5765,6,0.995649268,1.00178833,Uniform,0.999526775,0.999212835
5766,6,0.997769708,1.00178833,Uniform,0.999526775,0.999212835
5767,6,0.979166374,1.00178833,Uniform,0.999526775,0.999212835
5768,6,1.008739683,1.00178833,Uniform,0.999526775,0.999212835
5769,6,1.016761344,1.00178833,Uniform,0.999526775,0.999212835
5770,6,1.025073706,1.00178833,Uniform,0.999526775,0.999212835
5771,6,0.975908693,1.00178833,Uniform,0.999526775,0.999212835
5772,6,1.013834273,1.00178833,Uniform,0.999526775,0.999212835
5773,6,0.99446181,1.00178833,Uniform,0.999526775,0.999212835
5774,6,0.971702566,1.00178833,Uniform,0.999526775,0.999212835
5775,6,1.015101024,1.00178833,Uniform,0.999526775,0.999212835
5776,6,0.990067243,1.00178833,Uniform,0.999526775,0.999212835
5777,6,0.997719351,1.00178833,Uniform,0.999526775,0.999212835
5778,6,1.013893442,1.00178833,Uniform,0.999526775,0.999212835
5779,6,0.982290423,1.00178833,Uniform,0.999526775,0.999212835
5780,6,0.98577494,1.00178833,Uniform,0.999526775,0.999212835
5781,6,0.981029858,1.00178833,Uniform,0.999526775,0.999212835
5782,6,0.981776237,1.00178833,Uniform,0.999526775,0.999212835
5783,6,1.011748853,1.00178833,Uniform,0.999526775,0.999212835
5784,6,0.996480713,1.00178833,Uniform,0.999526775,0.999212835
5785,6,1.031303098,1.00178833,Uniform,0.999526775,0.999212835
5786,6,1.017557723,1.00178833,Uniform,0.999526775,0.999212835
5787,6,0.999712876,1.00178833,Uniform,0.999526775,0.999212835
5788,6,0.95348431,1.00178833,Uniform,0.999526775,0.999212835
5789,6,0.993618361,1.00178833,Uniform,0.999526775,0.999212835
5790,6,1.014484376,1.00178833,Uniform,0.999526775,0.999212835
5791,6,0.995795794,1.00178833,Uniform,0.999526775,0.999212835
5792,6,0.988481317,1.00178833,Uniform,0.999526775,0.999212835
5793,6,0.998125604,1.00178833,Uniform,0.999526775,0.999212835
5794,6,0.951777118,1.00178833,Uniform,0.999526775,0.999212835
5795,6,0.983191789,1.00178833,Uniform,0.999526775,0.999212835
5796,6,1.013450527,1.00178833,Uniform,0.999526775,0.999212835
5797,6,1.027074337,1.00178833,Uniform,0.999526775,0.999212835
5798,6,0.992973626,1.00178833,Uniform,0.999526775,0.999212835
5799,6,1.002337678,1.00178833,Uniform,0.999526775,0.999212835
5800,6,0.990179635,1.00178833,Uniform,0.999526775,0.999212835
5801,6,1.008774923,1.00178833,Uniform,0.999526775,0.999212835
5802,6,1.005412194,1.00178833,Uniform,0.999526775,0.999212835
5803,6,0.986000843,1.00178833,Uniform,0.999526775,0.999212835
5804,6,1.004321687,1.00178833,Uniform,0.999526775,0.999212835
5805,6,0.998924245,1.00178833,Uniform,0.999526775,0.999212835
5806,6,1.002024903,1.00178833,Uniform,0.999526775,0.999212835
5807,6,1.02291049,1.00178833,Uniform,0.999526775,0.999212835
5808,6,1.013572837,1.00178833,Uniform,0.999526775,0.999212835
5809,6,0.994073261,1.00178833,Uniform,0.999526775,0.999212835
5810,6,1.022755788,1.00178833,Uniform,0.999526775,0.999212835
5811,6,0.986776443,1.00178833,Uniform,0.999526775,0.999212835
5812,6,0.990138943,1.00178833,Uniform,0.999526775,0.999212835
5813,6,1.022150865,1.00178833,Uniform,0.999526775,0.999212835
5814,6,0.999201428,1.00178833,Uniform,0.999526775,0.999212835
5815,6,1.016610865,1.00178833,Uniform,0.999526775,0.999212835
5816,6,0.98712772,1.00178833,Uniform,0.999526775,0.999212835
5817,6,0.995416558,1.00178833,Uniform,0.999526775,0.999212835
5818,6,0.98805173,1.00178833,Uniform,0.999526775,0.999212835
5819,6,1.020129534,1.00178833,Uniform,0.999526775,0.999212835
5820,6,1.005817571,1.00178833,Uniform,0.999526775,0.999212835
5821,6,1.010055916,1.00178833,Uniform,0.999526775,0.999212835
5822,6,1.000308358,1.00178833,Uniform,0.999526775,0.999212835
5823,6,1.006873625,1.00178833,Uniform,0.999526775,0.999212835
5824,6,0.986289066,1.00178833,Uniform,0.999526775,0.999212835
5825,6,0.98896834,1.00178833,Uniform,0.999526775,0.999212835
5826,6,1.009945029,1.00178833,Uniform,0.999526775,0.999212835
5827,6,1.026543422,1.00178833,Uniform,0.999526775,0.999212835
5828,6,0.982698311,1.00178833,Uniform,0.999526775,0.999212835
5829,6,1.008134875,1.00178833,Uniform,0.999526775,0.999212835
5830,6,1.000297649,1.00178833,Uniform,0.999526775,0.999212835
5831,6,1.003528376,1.00178833,Uniform,0.999526775,0.999212835
5832,6,0.998826106,1.00178833,Uniform,0.999526775,0.999212835
5833,6,1.0231246,1.00178833,Uniform,0.999526775,0.999212835
5834,6,1.009375172,1.00178833,Uniform,0.999526775,0.999212835
5835,6,0.970653498,1.00178833,Uniform,0.999526775,0.999212835
5836,6,0.998556312,1.00178833,Uniform,0.999526775,0.999212835
5837,6,0.991973508,1.00178833,Uniform,0.999526775,0.999212835
5838,6,0.999426292,1.00178833,Uniform,0.999526775,0.999212835
5839,6,1.008271145,1.00178833,Uniform,0.999526775,0.999212835
5840,6,1.008434856,1.00178833,Uniform,0.999526775,0.999212835
5841,6,1.013642083,1.00178833,Uniform,0.999526775,0.999212835
5842,6,0.999452453,1.00178833,Uniform,0.999526775,0.999212835
5843,6,1.013574021,1.00178833,Uniform,0.999526775,0.999212835
5844,6,1.02670783,1.00178833,Uniform,0.999526775,0.999212835
5845,6,0.986131064,1.00178833,Uniform,0.999526775,0.999212835
5846,6,0.969732828,1.00178833,Uniform,0.999526775,0.999212835
5847,6,1.007734344,1.00178833,Uniform,0.999526775,0.999212835
5848,6,1.008587862,1.00178833,Uniform,0.999526775,0.999212835
5849,6,1.014469623,1.00178833,Uniform,0.999526775,0.999212835
5850,6,1.018905399,1.00178833,Uniform,0.999526775,0.999212835
5851,6,1.017475501,1.00178833,Uniform,0.999526775,0.999212835
5852,6,1.011284023,1.00178833,Uniform,0.999526775,0.999212835
5853,6,0.980328561,1.00178833,Uniform,0.999526775,0.999212835
5854,6,0.994716957,1.00178833,Uniform,0.999526775,0.999212835
5855,6,0.999458036,1.00178833,Uniform,0.999526775,0.999212835
5856,6,0.994033954,1.00178833,Uniform,0.999526775,0.999212835
5857,6,1.004366727,1.00178833,Uniform,0.999526775,0.999212835
5858,6,1.005209477,1.00178833,Uniform,0.999526775,0.999212835
5859,6,0.986164173,1.00178833,Uniform,0.999526775,0.999212835
5860,6,1.011782914,1.00178833,Uniform,0.999526775,0.999212835
5861,6,1.00215516,1.00178833,Uniform,0.999526775,0.999212835
5862,6,1.001003982,1.00178833,Uniform,0.999526775,0.999212835
5863,6,1.006899931,1.00178833,Uniform,0.999526775,0.999212835
5864,6,1.00642789,1.00178833,Uniform,0.999526775,0.999212835
5865,6,1.012558031,1.00178833,Uniform,0.999526775,0.999212835
5866,6,1.020762709,1.00178833,Uniform,0.999526775,0.999212835
5867,6,1.009781616,1.00178833,Uniform,0.999526775,0.999212835
5868,6,0.987373974,1.00178833,Uniform,0.999526775,0.999212835
5869,6,0.999408524,1.00178833,Uniform,0.999526775,0.999212835
